RestaurantID,Restaurant Name,Address,Time,District,Time Open,Time Close,Lowest Price,Highest Price
719,Burger House - Shop Online,"758/30 Xô Viết Nghệ Tĩnh, P. 25, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,34000.0,54000.0
720,Keiteishimai - Bánh Mì & Bánh Bạch Tuộc Nhật,"431 Nguyễn Kiệm, P. 9, Phú Nhuận, TP. HCM",00:00 - 23:59,Phú Nhuận,00:00,23:59,20000.0,25000.0
721,Tiệm Hủ Tiếu An - Tân Kỳ Tân Quý,"702 Tân Kỳ Tân Quý, P. Bình Hưng Hòa, Bình Tân, TP. HCM",00:00 - 23:59,Bình Tân,00:00,23:59,20000.0,50000.0
722,"Phê Coffee - Trà Sữa, Nước Giải Nhiệt & Ăn Vặt","304/6F Trường Chinh, P.13, Tân Bình, TP. HCM",00:00 - 01:00 | 06:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
723,Bún Mọc 202 - Phạm Văn Hai,"202/71 Phạm Văn Hai, P. 5, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
724,An Coffee - Hoàng Sa,"5 Hoàng Sa, P. Đa Kao, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,15000.0,30000.0
725,Bún Chả Hà Nội - Nước Thảo Dược Tự Nhiên KT,"29/25 Đường Số 42, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,27000.0,30000.0
726,"Dừa Xiêm Bến Tre, Nước Ép & Rau Má Đậu Xanh - Huỳnh Văn Nghệ","56 Huỳnh Văn Nghệ, P. 15, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
727,Gà Hấp Muối Lá Chanh - A Sơn Food - Trần Quang Quá,"10 Trần Quang Quá, P. Hiệp Tân, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
728,Nước Ép Trái Cây Tươi - Just Juice,"1D Bình Giã, P. 13, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
729,Bún Bò Huế Đông Ba - Since 1998,"207B Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,38000.0,55000.0
730,102 Cafe - Sinh Tố & Trà Sữa - Quốc Hương,"102 Quốc Hương, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,15000.0,30000.0
731,Thaideli - Lẩu Thái & Món Thái - Trần Huy Liệu,"45A/7 Trần Huy Liệu, P. 12, Phú Nhuận, TP. HCM",00:00 - 23:59,Phú Nhuận,00:00,23:59,20000.0,399000.0
732,Trái Cây Sạch & Ăn Vặt Ammy - Lê Đình Thám,"164/1 Lê Đình Thám, P. Tân Quý, Tân Phú, TP. HCM",06:00 - 23:30,Tân Phú,06:00,23:30,30000.0,120000.0
733,Dừa Nước & Trái Cây Mix - Cô Bèo - Bình Thạnh,"252 Xô Viết Nghệ Tĩnh, P. 21, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,28000.0,50000.0
734,Tai Heo & Chân Gà Sốt Thái Kim Phát,"76 Đường Số 77, P. Tân Quy, Quận 7, TP. HCM",00:00 - 23:59,Quận 7,00:00,23:59,20000.0,50000.0
735,MACARON GIFT SETS - Bánh MACARON & Các Loại Bánh Từ Hạt - Nguyễn Văn Quỳ,"88/89/30 Nguyễn Văn Quỳ, P. Phú Thuận, Quận 7, TP. HCM",08:00 - 21:00,Quận 7,08:00,21:00,20000.0,50000.0
736,Trà Đào & Trà Sữa Nhà Làm,"220/88 Nguyễn Văn Khối, P. 9, Gò Vấp, TP. HCM",08:00 - 21:00,Gò Vấp,08:00,21:00,12000.0,25000.0
737,Gà Ủ Muối Hân Long - Cơm Gà Ủ Muối - 137A Đường Số 2,"137A Đường Số 2, P. Tăng Nhơn Phú B, Thành Phố Thủ Đức, TP. HCM",08:00 - 23:00,Thành Phố Thủ Đức,08:00,23:00,20000.0,50000.0
738,KP Coffee - Chung Cư Richstar,"Tháp RS2 - Shophouse SH07 - Chung cư Richstar, 278 Hòa Bình, P. Hiệp Tân, Tân Phú, TP. HCM",08:15 - 20:45,Tân Phú,08:15,20:45,20000.0,50000.0
739,NineX Coffee & Tea - Phạm Văn Đồng,"407 Phạm Văn Đồng, P.11, Bình Thạnh, TP. HCM",08:00 - 22:00,Bình Thạnh,08:00,22:00,20000.0,50000.0
740,Sushi & Sashimi - TRONGNGHIAFOODKING - 171/22 Bình Lợi,"171/22 Bình Lợi, P. 13, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
741,Bò Kho A Vương - Hủ Tiếu Bò Kho & Bánh Mì Bò Kho - Đường Số 37,"29C, KP 8, Đường Số 37, P. Linh Đông, Thành Phố Thủ Đức, TP. HCM",06:30 - 13:00 | 16:45 - 21:00,Thành Phố Thủ Đức,06:30,21:00,20000.0,50000.0
742,Quán Cơm Phong Phú - Võ Văn Vân,"D20/26 Võ Văn Vân, Ấp 4, X. Vĩnh Lộc B, Bình Chánh, TP. HCM",07:30 - 16:30,Bình Chánh,07:30,16:30,20000.0,30000.0
743,Khánh Đăng Food - Gà Ủ Muối Hoa Tiêu - Phạm Văn Chiêu,"51/61 Phạm Văn Chiêu, P. 14, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
744,5 Senses Coffee & Tea - Nguyễn Thái Bình,"248/23/29 Nguyễn Thái Bình, P. 12, Tân Bình, TP. HCM",07:00 - 18:30,Tân Bình,07:00,18:30,20000.0,100000.0
745,Rất Quảng Quán - Mì Quảng,"35 Phạm Văn Đồng, P. 3, Gò Vấp, TP. HCM",04:30 - 20:00,Gò Vấp,04:30,20:00,25000.0,35000.0
746,Đá Me & Sữa Chua Hạt Đác Cao Thắng,"376/48 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",06:00 - 22:00,Quận 3,06:00,22:00,20000.0,50000.0
747,BON COFFEE - Ca Cao Muối & Cà Phê Muối - Phạm Thị Giây,"Sân Banh Nguyên Đức, Phạm Thị Giây, X. Thới Tam Thôn, Hóc Môn, TP. HCM",06:00 - 22:00,Hóc Môn,06:00,22:00,20000.0,50000.0
748,Cô My - Bún Thịt Nướng,"14 Hẻm 36C Đường Số 16, P. Linh Trung, Thành Phố Thủ Đức, TP. HCM",07:30 - 20:30,Thành Phố Thủ Đức,07:30,20:30,8000.0,47000.0
749,Juice Me - Sinh Tố Nước Ép Trái Cây - Cống Quỳnh,"121 Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",07:45 - 21:45,Quận 1,07:45,21:45,29000.0,50000.0
750,Grand Castella - Bánh Bông Lan Đài Loan - Nguyễn Tri Phương,"376 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",07:30 - 21:45,Quận 10,07:30,21:45,100000.0,150000.0
751,Cô Sáu - Bún Thịt Nướng & Nước Mía,"173/40 Thoại Ngọc Hầu, Phường Phú Thạnh, Tân Phú, TP. HCM",07:00 - 23:59,Tân Phú,07:00,23:59,20000.0,50000.0
752,Trà Sữa Nọng - Phú Châu,"24 Phú Châu, P. Tam Phú, Thành Phố Thủ Đức, TP. HCM",08:00 - 21:30,Thành Phố Thủ Đức,08:00,21:30,19000.0,40000.0
753,Tàu Hũ Singapore Lê Phương - Tráng Miệng & Snack - Cách Mạng Tháng 8,"571/1Q Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM",07:00 - 23:30,Quận 10,07:00,23:30,20000.0,50000.0
754,Quán Cô Trinh - Đường 30,"46 Đường 30, P. 6, Gò Vấp, TP. HCM",07:30 - 21:30,Gò Vấp,07:30,21:30,20000.0,50000.0
755,Chewy Chewy - Đinh Tiên Hoàng,"28 Đường Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",07:00 - 21:00,Quận 1,07:00,21:00,27000.0,55000.0
756,Effoc Cafe - An Dương Vương,"299 An Dương Vương, P. 3, Quận 5, TP. HCM",07:15 - 21:30,Quận 5,07:15,21:30,25000.0,65000.0
757,"Quỳnh - Trà Trái Cây, Sinh Tố & Nước Ép","11 Trần Thị Trọng, P. 15, Tân Bình, TP. HCM",06:00 - 23:00,Tân Bình,06:00,23:00,5000.0,59000.0
758,Hệ Thống Gà Quay & Cơm Lam Ngọc Minh Food - Lê Văn Thịnh,"16 Lê Văn Thịnh, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",08:00 - 20:00,Thành Phố Thủ Đức,08:00,20:00,20000.0,50000.0
759,Tiệm Xôi Gà O Hạnh - Vườn Lài,"43 Vườn Lài, P Phú Thọ Hoà, Tân Phú, TP. HCM",06:00 - 23:30,Tân Phú,06:00,23:30,20000.0,40000.0
760,Mầm Healthy Food - Nguyễn Trọng Tuyển,"225 Nguyễn Trọng Tuyển, P. 8, Phú Nhuận, TP. HCM",07:15 - 13:45 | 16:00 - 19:45,Phú Nhuận,07:15,19:45,19000.0,59000.0
761,Cua Ngon Cà Mau 314,"314 Tôn Thất Hiệp, P. 12, Quận 11, TP. HCM",07:00 - 23:30,Quận 11,07:00,23:30,20000.0,300000.0
762,"Nước Ép , Sinh tố & Detox Organic Fresh - Hồ Xuân Hương","Số 2 Hồ Xuân Hương, P.14, Bình Thạnh, TP. HCM",07:00 - 21:50,Bình Thạnh,07:00,21:50,20000.0,50000.0
763,Tiệm Cà Phê Không,"D33-34 Đường 1, KDC Phú Mỹ, P. Phú Mỹ , Quận 7, TP. HCM",07:30 - 22:00,Quận 7,07:30,22:00,20000.0,50000.0
764,Xôi Booc - Xôi Gà & Xôi Sườn,"(Hẻm 136) 119H/8-10 Nguyễn Thị Tần, P. 2, Quận 8, TP. HCM",00:00 - 23:59,Quận 8,00:00,23:59,20000.0,200000.0
765,Nước Ép Nhà Gốm - Đường 904,"31 Đường 904, P. Hiệp Phú, Thành Phố Thủ Đức, TP. HCM",08:00 - 22:00,Thành Phố Thủ Đức,08:00,22:00,20000.0,50000.0
766,Rau Má Vitamin - Lê Trọng Tấn,"113 Lê Trọng Tấn, P. Sơn Kỳ, Tân Phú, TP. HCM",08:00 - 21:50,Tân Phú,08:00,21:50,12000.0,30000.0
767,Mì Xào & Mì Trộn Hoàng Lan - Đường Số 4,"24 Đường Số 4, P.Linh Tây, Thành Phố Thủ Đức, TP. HCM",04:17 - 23:00,Thành Phố Thủ Đức,04:17,23:00,20000.0,40000.0
768,Ăn Vặt Healthy - Rong Biển Kẹp Siêu Hạt & Bánh Thuyền Hạt Dinh Dưỡng - Tân Thới Nhất 01,"4/6/24 Tân thới nhất 01, P. Tân Thới Nhất, Quận 12, TP. HCM",07:00 - 22:00,Quận 12,07:00,22:00,20000.0,50000.0
769,Quán Chay Tâm Đăng - Lẩu Chay - 96 Khổng Tử,"96 Khổng Tử, P. Hiệp Phú, Thành Phố Thủ Đức, TP. HCM",06:00 - 22:00,Thành Phố Thủ Đức,06:00,22:00,20000.0,50000.0
770,Bún Mọc Kim Đô - Nguyễn Tất Thành,"192 Nguyễn Tất Thành, P. 13, Quận 4, TP. HCM",06:30 - 13:57 | 18:00 - 20:53,Quận 4,06:30,20:53,20000.0,50000.0
771,Phú Béo - Cơm Tấm & Bún Thịt Nướng,"010 Lô K Chung Cư Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",06:33 - 22:00,Quận 3,06:33,22:00,5000.0,99000.0
772,Bánh Mì Chị Hai - Nguyễn Thị Huỳnh,"23/1 Nguyễn Thị Huỳnh, P. 8, Phú Nhuận, TP. HCM",00:00 - 23:59,Phú Nhuận,00:00,23:59,20000.0,34000.0
773,Ẩm Thực Chay Thiện Tâm - Lê Hồng Phong,"251 Lê Hồng Phúc, P. 4, Quận 5, TP. HCM",07:00 - 18:00,Quận 5,07:00,18:00,20000.0,50000.0
774,Hủ Tiếu Nam Vang Kim Quán - Phó Đức Chính,"28 Phó Đức Chính, P.Nguyễn Thái Bình, Quận 1, TP. HCM",06:00 - 22:00,Quận 1,06:00,22:00,25000.0,55000.0
775,Cơm Tấm - Thanh - Nguyễn Văn Luông,"424/57/20 Nguyễn Văn Luông, P. 12 - Hẻm bự kế bên Miếu Âm Hồn, Quận 6, TP. HCM",00:00 - 23:59,Quận 6,00:00,23:59,20000.0,50000.0
776,BTALK TEA & COFFEE - Khu Bellaza,"18 Đường Số 2 Khu Phố 1, P. Phú Mỹ, Quận 7, TP. HCM",07:00 - 22:10,Quận 7,07:00,22:10,20000.0,50000.0
777,ROVINA COFFEE - Trịnh Đình Trọng,"236A Trịnh Đình Trọng, P. Phú Trung, Tân Phú, TP. HCM",06:00 - 21:30,Tân Phú,06:00,21:30,20000.0,50000.0
778,Bánh Canh Chả Cá Nghĩa Quán - Hủ Tiếu & Bún Mọc - Nguyễn Thiện Thuật,"024 Lô G Chung Cư Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",06:10 - 13:00,Quận 3,06:10,13:00,20000.0,50000.0
779,Phở Ngọc Hà - Nguyễn Hữu Cầu,"48 - 50 Nguyễn Hữu Cầu, P. Tân Định, Quận 1, TP. HCM",06:00 - 22:00,Quận 1,06:00,22:00,20000.0,50000.0
780,Cơm Tấm 50 - Cô Bắc,"50 Bis Đường Cô Bắc, P. Cầu Ông Lãnh, Quận 1, TP. HCM",07:00 - 23:59,Quận 1,07:00,23:59,5000.0,35000.0
781,Cơm Tấm A Dũng - Cô Bắc,"50 Cô Bắc, P. Cầu Ông Lãnh, Quận 1, TP. HCM",07:30 - 23:59,Quận 1,07:30,23:59,20000.0,50000.0
782,TÂM COFFEE,"84 Bờ Bao 1, P. Sơn Kỳ, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,40000.0
783,"Healthy Tea - Trà Sữa, Trà Trái Cây & Cà Phê Sữa Tươi - Thiên Phước (Chợ Ông Địa)","116/109/33N Thiên Phước, P. 9, Tân Bình, TP. HCM",08:00 - 23:00,Tân Bình,08:00,23:00,20000.0,50000.0
784,Vườn Nhà - Trái Cây Gọt Sẵn - Quận 7,"Số 15 Đường 25, P. Tân Phong, Quận 7, TP. HCM",07:00 - 16:50,Quận 7,07:00,16:50,19000.0,500000.0
785,Mì Sủi Cảo Má 5,"39/11 Đỗ Quang Đẩu, P. Phạm Ngũ Lão, Quận 1, TP. HCM",06:00 - 23:59,Quận 1,06:00,23:59,30000.0,45000.0
786,"Suri - Hamburger, Trà Sữa & Mỳ Ý - Linh Trung","2E Linh Trung, P. Linh Trung, Thành Phố Thủ Đức, TP. HCM",05:30 - 17:30,Thành Phố Thủ Đức,05:30,17:30,6000.0,28000.0
787,Ông Bầu - Cà Phê - 24 Phan Đình Giót,"24 Phan Đình Giót, P. 2, Tân Bình, TP. HCM",07:30 - 15:00,Tân Bình,07:30,15:00,20000.0,50000.0
788,Nhà Hàng Madame Lam - Trần Ngọc Diện,"10 Trần Ngọc Diện, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",07:00 - 22:00,Thành Phố Thủ Đức,07:00,22:00,20000.0,50000.0
789,Newdays Japanese Matcha Cafe - Đường Số 59,"148/21 Đường Số 59, P. 14, Gò Vấp, TP. HCM",08:00 - 21:00,Gò Vấp,08:00,21:00,22000.0,48000.0
790,Bún Bò Cô Thủy - Nguyễn Văn Đậu,"158/32A Nguyễn Văn Đậu, P. 7, Bình Thạnh, TP. HCM",07:00 - 23:00,Bình Thạnh,07:00,23:00,30000.0,50000.0
791,Hải Sản Khải Hưng - Lê Văn Duyệt,"82/13 Lê Văn Duyệt, P. 1, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,180000.0,420000.0
792,Phở Bò & Bún Bò Mimi - Bùi Thị Lùng,"1/ 1B Bùi Thị Lùng, Tổ 52 Ấp Thới Tứ 2, Xã Thới Tam Thôn, Hóc Môn, TP. HCM",00:00 - 23:59,Hóc Môn,00:00,23:59,20000.0,50000.0
793,Yến Cua - Gỏi Cuốn Cua Biển Hạnh Yến,"830/42 Sư Vạn Hạnh Nối Dài, P. 13, Quận 10, TP. HCM",08:00 - 22:01,Quận 10,08:00,22:01,6000.0,250000.0
794,"Nhật Vy - Bánh Tráng, Lẩu Ly & Cá Viên Chiên","621/6A Tô Ký, P. Trung Mỹ Tây, Quận 12, TP. HCM",07:00 - 23:30,Quận 12,07:00,23:30,19000.0,39000.0
795,Cơm Tấm Sườn Cây Ngọc Lan - Cơm Văn Phòng - Tân Kỳ Tân Quý,"54 Tân Kỳ Tân Quý, P. Tây Thạnh, Tân Phú, TP. HCM",06:00 - 22:56,Tân Phú,06:00,22:56,20000.0,50000.0
796,Bún Bò 1991 - Bún Bò & Cà Phê,"105 Trần Bá Giao , P. 5, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,30000.0,70000.0
797,Naveen Tea & Food,"64 Đường Số 45, P. 14, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,5000.0,73000.0
798,Cơm Tấm 1999 - Xô Viết Nghệ Tĩnh,"277/33 Xô Viết Nghệ Tĩnh, P. 15, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
799,Uncle Lu’s Cheesecake - Bánh Phô Mai Nhật Bản & Bánh Kem Sinh Nhật,"652 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",08:10 - 21:50,Quận 10,08:10,21:50,155000.0,165000.0
800,Baoz Dimsum Restaurant - Nguyễn Tri Phương,"88 Nguyễn Tri Phương, P. 7, Quận 5, TP. HCM",07:00 - 21:00,Quận 5,07:00,21:00,50000.0,200000.0
801,"Heo Quay Út Tuấn - Bánh Hỏi, Bún & Bánh Mì Heo Quay Da Giòn - 42 Âu Dương Lân","42 Âu Dương Lân, P. 3, Quận 8, TP. HCM",06:00 - 14:40,Quận 8,06:00,14:40,20000.0,50000.0
802,Hà Nhi - Bánh Cuốn Nóng - 201 Tạ Quang Bửu,"201 Tạ Quang Bửu, P. 3, Quận 8, TP. HCM",00:00 - 12:30 | 19:00 - 23:59,Quận 8,00:00,23:59,20000.0,50000.0
803,ROSEMARY - Nguyễn Cửu Vân,"125/8 Nguyễn Cửu Vân, P. 17, Bình Thạnh, TP. HCM",08:00 - 18:50,Bình Thạnh,08:00,18:50,50000.0,250000.0
804,Thành Đạt - Hủ Tiếu Nam Vang - Vạn Kiếp,"81D Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,49000.0,55000.0
805,Thanh Mai - Lẩu Cá 69k - Lê Văn Thọ,"341 Lê Văn Thọ, P. 9, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
806,Lều Coffee & Tea - Cafe Muối & Cacao Muối - Đường Số 17,"149 Đường số 17, P. Tân Quy, Quận 7, TP. HCM",00:00 - 01:59 | 07:30 - 23:59,Quận 7,00:00,23:59,35000.0,60000.0
807,Sầu Riêng Sạch - Nơ Trang Long,"265/8/21 Nơ Trang Long, P. 11, Bình Thạnh, TP. HCM",07:00 - 23:59,Bình Thạnh,07:00,23:59,20000.0,50000.0
808,YOLO FARM - NƯỚC MÍA CHAI NGUYÊN CHẤT,"650 Lạc Long Quân, P. 9, Tân Bình, TP. HCM",07:30 - 21:00,Tân Bình,07:30,21:00,20000.0,50000.0
809,Bún Bò Hẻm Huế - Đường 26/3,"284/7 Đường 26/3, P. Bình Hưng Hòa, Bình Tân, TP. HCM",00:00 - 23:59,Bình Tân,00:00,23:59,30000.0,60000.0
810,Chè Tổ Yến - Prettynest - 512 Phan Văn Trị,"512 Phan Văn Trị, P. 7, Gò Vấp, TP. HCM",08:00 - 22:00,Gò Vấp,08:00,22:00,20000.0,50000.0
811,K Coffee - Hai Bà Trưng,"135 Hai Bà Trưng, P. Bến Nghé, Quận 1, TP. HCM",07:00 - 22:15,Quận 1,07:00,22:15,10000.0,49000.0
812,K Coffee - Nguyễn Thái Bình,"156-158 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Quận 1, TP. HCM",07:00 - 22:15,Quận 1,07:00,22:15,7000.0,59000.0
813,Kazan Thế Giới Đồ Uống & Ăn Vặt - Phạm Văn Xảo,"69 Phạm Văn Xảo, P. Phú Thọ Hòa, Tân Phú, TP. HCM",06:00 - 22:45,Tân Phú,06:00,22:45,20000.0,50000.0
814,Vinh Đại Phát 2 - Heo Gà Vịt Quay,"338 Lê Văn Qưới, P. Bình Hưng Hòa A, Bình Tân, TP. HCM",06:30 - 21:00,Bình Tân,06:30,21:00,20000.0,50000.0
815,Châu Gia Huy Coffee - Hoàng Sa,"871 Hoàng Sa, P. 9, Quận 3, TP. HCM",06:00 - 21:59,Quận 3,06:00,21:59,20000.0,50000.0
816,"Bò Bít Tết, Bò Né & Bánh Mì - THE RIO BEEFSTEAK","51 Đường 12, P. Linh Tây, Thành Phố Thủ Đức, TP. HCM",06:00 - 23:58,Thành Phố Thủ Đức,06:00,23:58,20000.0,50000.0
817,Phan Thị - Bánh Bèo Huế CN2 - Đường Số 52,"26 Đường 52, P. 10, Quận 6, TP. HCM",06:09 - 20:00,Quận 6,06:09,20:00,20000.0,50000.0
818,Newdays Matcha - Điện Biên Phủ,"633 Điện Biên Phủ, P. 25, Bình Thạnh, TP. HCM",08:00 - 21:00,Bình Thạnh,08:00,21:00,20000.0,50000.0
819,Ăn Vặt Honey - Bánh Mì Mặn & Bánh Mì Ngọt,"143/84/30 Liên Khu 5-6, P. Bình Hưng Hòa B, Bình Tân, TP. HCM",06:00 - 21:00,Bình Tân,06:00,21:00,30000.0,35000.0
820,Ngon Juice & Fruits - Nước Ép - 99 Phạm Phú Thứ,"99 Phạm Phú Thứ, P. 11, Tân Bình, TP. HCM",08:00 - 20:00,Tân Bình,08:00,20:00,20000.0,50000.0
821,Chè Miu Miu - Đường Số 3A,"G18 Đường Số 3A, P. Tân Hưng, Quận 7, TP. HCM",08:00 - 21:00,Quận 7,08:00,21:00,5000.0,99000.0
822,Hường - Coffee - Đường Số 6,"144/36/23A Đường Số 6, P. Bình Hưng Hòa B, Bình Tân, TP. HCM",08:00 - 21:00,Bình Tân,08:00,21:00,20000.0,50000.0
823,Tiệm Cà Phê Yên PE7 - Kha Vạn Cân,"911/2 Kha Vạn Cân, P. Linh Tây, Thành Phố Thủ Đức, TP. HCM",06:00 - 13:00 | 15:00 - 22:00,Thành Phố Thủ Đức,06:00,22:00,20000.0,50000.0
824,Trà & Cà Phê - Măm Măm Eryk,"89/1 Nguyễn Hữu Cảnh, P. 22, Bình Thạnh, TP. HCM",08:00 - 18:00,Bình Thạnh,08:00,18:00,20000.0,50000.0
825,Bánh Cuốn Nóng Lan Phương - Âu Cơ,"133A Âu Cơ, P. 14, Quận 11, TP. HCM",00:00 - 23:59,Quận 11,00:00,23:59,20000.0,50000.0
826,"Ăn Vặt Trái Cây Quê - Xoài, Xiên Que & Nước Ép Các Loại - Lê Trọng Tấn","8/1 Lê Trọng Tấn, P. Tây Thạnh, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
827,AZZAN PREMIUM COFFEE & CHOCOLATE - Dương Đình Hội,"88A Dương Đình Hội, P. Phước Long B, Thành Phố Thủ Đức, TP. HCM",06:00 - 21:00,Thành Phố Thủ Đức,06:00,21:00,20000.0,50000.0
828,Bánh Tráng Bò Đất Nung Phúc Kiến Singapore - Vạn Kiếp,"163 Vạn Kiếp, P.3, Bình Thạnh, TP. HCM",08:00 - 23:59,Bình Thạnh,08:00,23:59,20000.0,50000.0
829,Lẩu Thái & Chân Gà Sốt Thái DiDi - Gà Ủ Muối,"484/17/9 Tân Kỳ Tân Quý, P. Sơn Kỳ, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,250000.0
830,Muối Coffee - Nguyễn Thiện Thuật,"111 Nguyễn Thiện Thuật, P. 2, Quận 3, TP. HCM",06:00 - 22:30,Quận 3,06:00,22:30,30000.0,57000.0
831,Nhà Hàng Chay Ommi - Nguyễn Hoàng,"14 Nguyễn Hoàng, P. An Phú, Thành Phố Thủ Đức, TP. HCM",07:30 - 21:00,Thành Phố Thủ Đức,07:30,21:00,20000.0,50000.0
832,Milano Coffee - 324 Cây Trâm,"324 Cây Trâm ( Nguyễn Văn Khối) , P. 9, Gò Vấp, TP. HCM",06:30 - 21:00,Gò Vấp,06:30,21:00,20000.0,50000.0
833,Ăn Vặt Măm Măm - Nguyễn Tri Phương,"493 Nguyễn Tri Phương, P. 8, Quận 10, TP. HCM",06:00 - 23:59,Quận 10,06:00,23:59,15000.0,150000.0
834,"Bún Riêu Cua Miền Tây, Bánh Canh & Hủ Tiếu - Gia Bảo","107/30A Ngô Đức Kế, P. 12, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,15000.0,40000.0
835,Cháo Lòng Út - Thái Phiên,"146A Thái Phiên, P. 8, Quận 11, TP. HCM",06:30 - 18:00,Quận 11,06:30,18:00,20000.0,38000.0
836,Ủa Tea - Trà Trái Cây - 358 Tân Sơn Nhì,"358 Tân Sơn Nhì, P. Tân Sơn Nhì, Tân Phú, TP. HCM",08:00 - 22:00,Tân Phú,08:00,22:00,20000.0,50000.0
837,Cơm Tấm Sườn 219,"219/20/16 Trần Hưng Đạo, P. Cô Giang, Quận 1, TP. HCM",08:00 - 19:00,Quận 1,08:00,19:00,20000.0,50000.0
838,CƠM TẤM 365,"1 Võ Oanh, P. 25, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,10000.0,49000.0
839,HEO QUAY - VỊT QUAY LẠNG SƠN - HOÀNG GIA PHÁT - Ông Ích Khiêm,"10 Ông Ích Khiêm, P. 14, Quận 11, TP. HCM",07:00 - 22:00,Quận 11,07:00,22:00,50000.0,299000.0
840,"Há Cảo, Bún & Cháo Khuya Anh Mập","174/25 Tân Quý, P. Tân Quý, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
841,Milano Coffee - Sơn Kỳ,"20 Sơn Kỳ, P. Sơn Kỳ, Tân Phú, TP. HCM",07:00 - 22:00,Tân Phú,07:00,22:00,12000.0,18000.0
842,TocoToco Bubble Tea - Nguyễn Thái Bình,"245 Nguyễn Thái Bình, P. 4, Tân Bình, TP. HCM",08:00 - 22:00,Tân Bình,08:00,22:00,30000.0,89000.0
843,Muối Tea & Coffee - Trà Sữa & Cà Phê Muối - Hiệp Thành 13,"339/7 Hiệp Thành 13, P. Hiệp Thành, Quận 12, TP. HCM",00:00 - 23:59,Quận 12,00:00,23:59,10000.0,35000.0
844,Bún Chả Cá & Cá Ngừ - Lê Đình Thám,"109 Lê Đình Thám, P. Tân Quý, Tân Phú, TP. HCM",07:00 - 20:00,Tân Phú,07:00,20:00,20000.0,50000.0
845,Ăn Vặt Roẹt - Duy Tân,"80/1/5 Duy Tân, P.15, Phú Nhuận, TP. HCM",00:00 - 02:00 | 08:00 - 23:59,Phú Nhuận,00:00,23:59,20000.0,50000.0
846,"Bún Nem Rán, Xiên Que & Trà Sữa - QuinDy - Dương Quang Đông","9/1 Dương Quang Đông, P. 5, Quận 8, TP. HCM",00:00 - 23:59,Quận 8,00:00,23:59,20000.0,50000.0
